41,405,1,4,1,1,1,58.09,0.0,0.0,0.0,58.09,58.09,2496.00,2496.00,145000.00,1,3,1 recamara,0
42,406,1,4,2,2,2,115.05,0.0,0.0,0.0,115.05,115.05,1953.00,1953.00,224700.00,1,3,2 rec. lock off,0
43,407,1,4,2,2,2,115.05,0.0,0.0,0.0,115.05,115.05,1953.00,1953.00,224700.00,1,3,2 rec. lock off,0
44,408,1,4,1,1,1,58.09,0.0,0.0,0.0,58.09,58.09,2496.00,2496.00,145000.00,1,2,1 recamara,0
45,409,1,4,3,3,3,230.10,0.0,0.0,0.0,230.1,230.1,1560.00,1560.00,359000.00,1,1,PH 2+1 rec. lock off,0
46,410,1,4,3,3,3,230.10,0.0,0.0,0.0,230.1,230.1,1560.00,1560.00,359000.00,1,2,PH 2+1 rec. lock off,0
47,411,1,4,2,2,2,116.18,0.0,0.0,0.0,116.18,116.18,1945.00,1945.00,226000.00,1,3,PH 1+1 recamara,0
48,412,1,4,3,3,3,230.10,0.0,0.0,0.0,230.1,230.1,1560.00,1560.00,359000.00,1,1,PH 2+1 rec. lock off,0


91,BL1,1,0,0,0,0,0.0,0.0,0.0,0.0,353.75,353.75,3900,3900,1564017.00,3,1,Commercial,0
92,BL2,1,0,0,0,0,0.0,0.0,0.0,0.0,420.21,420.21,3900,3900,1638819.00,3,1,Commercial,0
93,BL3,1,0,0,0,0,0.0,0.0,0.0,0.0,176.75,176.75,3900,3900,689325.00,3,1,Commercial,0
49,B101,1,1,1,1,1,44.90,69.68,0.0,0.0,114.58,114.58,3964,1553,178000.00,3,3,Garden Swim-up 1 Bedroom,0
50,B102,1,1,1,1,1,37.52,19.51,0.0,0.0,57.03,57.03,3705,2437,139000.00,3,1,Garden Studio,0
51,B103,1,1,1,1,1,37.52,19.51,0.0,0.0,57.03,57.03,3705,2437,139000.00,3,1,Garden Studio,0
52,B104,1,1,1,1,1,37.52,19.51,0.0,0.0,57.03,57.03,3705,2437,139000.00,3,1,Garden Studio,0
53,B105,1,1,1,1,1,37.52,19.51,0.0,0.0,57.03,57.03,3705,2437,139000.00,3,1,Garden Studio,0
54,B106,1,1,1,1,1,37.52,19.51,0.0,0.0,57.03,57.03,3705,2437,139000.00,3,1,Garden Studio,0
55,B107,1,1,1,1,1,37.52,19.51,0.0,0.0,57.03,57.03,3705,2437,139000.00,3,1,Garden Studio,0
56,B108,1,1,1,1,1,44.90,69.68,0.0,0.0,114.58,114.58,4098,1606,184000.00,3,3,Garden Swim-up 1 Bedroom,0
57,B109,1,1,1,1,1,50.33,33.99,0.0,0.0,84.32,84.32,3457,2064,174000.00,3,3,1 Bedroom Swim-up,0
58,B110,1,1,2,2,2,87.89,107.29,0.0,0.0,195.18,195.18,3172,1428,278800.00,3,3,2 Lock-Off Swim-up Garden House,0
59,B111,1,1,1,1,1,47.27,24.59,0.0,0.0,71.86,71.86,3131,2060,148000.00,3,3,1 Bedroom Garden,0
60,B112,1,1,1,1,1,47.27,24.59,0.0,0.0,71.86,71.86,3131,2060,148000.00,3,1,1 Bedroom Garden,0
61,B113,1,1,2,2,2,87.89,114.66,0.0,0.0,202.58,202.58,3171,1376,278800.00,3,3,2 Lock-Off Swim-up Garden House,0
62,B114,1,1,1,1,1,50.33,43.01,0.0,0.0,93.34,93.34,3258,1757,164000.00,3,3,1 Bedroom Swim-up,0
63,B201,1,2,1,1,1,44.90,0.0,0.0,0.0,37.52,44.90,2539,2539,114000.00,3,3,1 Bedroom,0
64,B202,1,2,1,1,1,37.52,0.0,0.0,0.0,37.52,37.52,2639,2639,99000.00,3,1,Studio,0
65,B203,1,2,1,1,1,37.52,0.0,0.0,0.0,37.52,37.52,2639,2639,99000.00,3,1,Studio,0
66,B204,1,2,1,1,1,37.52,0.0,0.0,0.0,37.52,37.52,2639,2639,99000.00,3,1,Studio,0
67,B205,1,2,1,1,1,37.52,0.0,0.0,0.0,37.52,37.52,2639,2639,99000.00,3,1,Studio,0
68,B206,1,2,1,1,1,37.52,0.0,0.0,0.0,37.52,37.52,2639,2639,99000.00,3,1,Studio,0
69,B207,1,2,1,1,1,37.52,0.0,0.0,0.0,37.52,37.52,2639,2639,99000.00,3,1,Studio,0
70,B208,1,2,1,1,1,44.90,0.0,0.0,0.0,44.90,44.90,2539,2539,114000.00,3,3,1 Bedroom,0
71,B209,1,2,1,1,1,50.33,9.63,0.0,0.0,59.96,59.96,2879,2417,144900.00,3,1,1 Bedroom,0
72,B210,1,2,2,2,2,87.89,30.75,0.0,0.0,118.64,118.64,2557,1894,224700.00,3,1,2 Bedroom Lock-Off,0
73,B211,1,2,1,1,1,47.27,9.27,0.0,0.0,56.54,56.54,2941,2458,139000.00,3,1,1 Bedroom,0
74,B212,1,2,1,1,1,47.27,9.27,0.0,0.0,56.54,56.54,2941,2458,139000.00,3,3,1 Bedroom,0
75,B213,1,2,2,2,1,87.89,30.75,0.0,0.0,118.64,118.64,2557,1894,224700.00,3,1,2 Bedroom Lock-Off,0
76,B214,1,2,1,1,1,50.33,9.63,0.0,0.0,59.96,59.96,2879,2417,144900.00,3,1,1 Bedroom,0
77,B301,1,3,1,1,1,44.90,0.0,0.0,0.0,44.90,44.90,2539,2539,114000.00,3,3,1 Bedroom,0
78,B302,1,3,1,1,1,37.52,0.0,0.0,0.0,37.52,37.52,2639,2639,99000,3,1,Studio,0
79,B303,1,3,1,1,1,37.52,0.0,0.0,0.0,37.52,37.52,2639,2639,99000.00,3,3,Studio,0
80,B304,1,3,1+1,2,1+1,53.66,0.0,0.0,0.0,75.04,75.04,2782,2385,179000.00,3,3,Studio PH,0
81,B305,1,3,1+1,2,1+1,53.66,0.0,0.0,0.0,75.04,75.04,2782,2385,179000.00,3,1,Studio PH,0
82,B306,1,3,1+1,2,1+1,53.66,0.0,0.0,0.0,75.04,75.04,2782,2385,179000.00,3,3,Studio PH
83,B307,1,3,1+1,2,1+1,53.66,0.0,0.0,0.0,75.04,75.04,2626,2252,169000.00,3,3,Studio PH,0
